,Fecha,Hora,AE_kWh
13375,09/01/2022,7,0.211
13376,09/01/2022,8,0.204
13377,09/01/2022,9,0.197
13378,09/01/2022,10,0.201
13379,09/01/2022,11,0.411
13380,09/01/2022,12,0.739
13381,09/01/2022,13,1.054
13382,09/01/2022,14,0.865
13383,09/01/2022,15,0.265
13384,09/01/2022,16,0.479
13385,09/01/2022,17,0.211
13386,09/01/2022,18,0.261
13387,09/01/2022,19,0.208
13388,09/01/2022,20,0.207
13389,09/01/2022,21,0.215
13390,09/01/2022,22,0.251
13391,09/01/2022,23,0.23
13392,09/01/2022,24,0.232
13393,10/01/2022,1,0.221
13394,10/01/2022,2,0.21
13395,10/01/2022,3,0.209
13396,10/01/2022,4,0.214
13397,10/01/2022,5,0.207
13398,10/01/2022,6,0.205
13399,10/01/2022,7,0.381
13400,10/01/2022,8,0.21
13401,10/01/2022,9,0.203
13402,10/01/2022,10,0.195
13403,10/01/2022,11,0.198
13404,10/01/2022,12,0.203
13405,10/01/2022,13,0.195
13406,10/01/2022,14,0.199
13407,10/01/2022,15,0.196
13408,10/01/2022,16,0.199
13409,10/01/2022,17,0.202
13410,10/01/2022,18,0.25
13411,10/01/2022,19,0.63
13412,10/01/2022,20,0.546
13413,10/01/2022,21,0.521
13414,10/01/2022,22,0.366
13415,10/01/2022,23,0.34
13416,10/01/2022,24,0.229
13417,11/01/2022,1,0.211
13418,11/01/2022,2,0.209
13419,11/01/2022,3,0.204
13420,11/01/2022,4,0.207
13421,11/01/2022,5,0.205
13422,11/01/2022,6,0.263
13423,11/01/2022,7,0.211
13424,11/01/2022,8,0.385
13425,11/01/2022,9,0.196
13426,11/01/2022,10,0.201
13427,11/01/2022,11,0.201
13428,11/01/2022,12,0.206
13429,11/01/2022,13,0.197
13430,11/01/2022,14,0.406
13431,11/01/2022,15,0.363
13432,11/01/2022,16,0.203
13433,11/01/2022,17,0.377
13434,11/01/2022,18,0.203
13435,11/01/2022,19,0.201
13436,11/01/2022,20,0.199
13437,11/01/2022,21,0.198
13438,11/01/2022,22,0.287
13439,11/01/2022,23,0.352
13440,11/01/2022,24,0.363
13441,12/01/2022,1,0.235
13442,12/01/2022,2,0.228
13443,12/01/2022,3,0.22
13444,12/01/2022,4,0.219
13445,12/01/2022,5,0.212
13446,12/01/2022,6,0.208
13447,12/01/2022,7,0.211
13448,12/01/2022,8,0.416
13449,12/01/2022,9,0.198
13450,12/01/2022,10,0.197
13451,12/01/2022,11,0.203
13452,12/01/2022,12,0.209
13453,12/01/2022,13,0.243
13454,12/01/2022,14,0.214
13455,12/01/2022,15,0.198
13456,12/01/2022,16,0.242
13457,12/01/2022,17,0.307
13458,12/01/2022,18,0.201
13459,12/01/2022,19,0.258
13460,12/01/2022,20,0.977
13461,12/01/2022,21,0.856
13462,12/01/2022,22,0.8
13463,12/01/2022,23,0.558
13464,12/01/2022,24,0.3
13465,13/01/2022,1,0.225
13466,13/01/2022,2,0.218
13467,13/01/2022,3,0.209
13468,13/01/2022,4,0.212
13469,13/01/2022,5,0.743
13470,13/01/2022,6,0.413
13471,13/01/2022,7,0.47
13472,13/01/2022,8,0.222
13473,13/01/2022,9,0.203
13474,13/01/2022,10,0.196
13475,13/01/2022,11,0.195
13476,13/01/2022,12,0.201
13477,13/01/2022,13,0.202
13478,13/01/2022,14,0.195
13479,13/01/2022,15,0.194
13480,13/01/2022,16,0.198
13481,13/01/2022,17,0.201
13482,13/01/2022,18,0.2
13483,13/01/2022,19,0.196
13484,13/01/2022,20,0.199
13485,13/01/2022,21,0.245
13486,13/01/2022,22,0.228
13487,13/01/2022,23,0.232
13488,13/01/2022,24,0.284
13489,14/01/2022,1,0.218
13490,14/01/2022,2,0.206
13491,14/01/2022,3,0.205
13492,14/01/2022,4,0.215
13493,14/01/2022,5,0.212
13494,14/01/2022,6,0.204
13495,14/01/2022,7,0.203
13496,14/01/2022,8,0.374
13497,14/01/2022,9,0.203
13498,14/01/2022,10,0.195
13499,14/01/2022,11,0.198
13500,14/01/2022,12,0.205
13501,14/01/2022,13,0.207
13502,14/01/2022,14,0.198
13503,14/01/2022,15,0.198
13504,14/01/2022,16,1.276
13505,14/01/2022,17,0.201
13506,14/01/2022,18,0.201
13507,14/01/2022,19,0.212
13508,14/01/2022,20,0.248
13509,14/01/2022,21,0.215
13510,14/01/2022,22,0.27
13511,14/01/2022,23,0.361
13512,14/01/2022,24,0.874
13513,15/01/2022,1,0.719
13514,15/01/2022,2,0.363
13515,15/01/2022,3,0.225
13516,15/01/2022,4,0.218
13517,15/01/2022,5,0.217
13518,15/01/2022,6,0.213
13519,15/01/2022,7,0.247
13520,15/01/2022,8,0.225
13521,15/01/2022,9,0.198
13522,15/01/2022,10,0.202
13523,15/01/2022,11,0.211
13524,15/01/2022,12,0.194
13525,15/01/2022,13,0.541
13526,15/01/2022,14,0.369
13527,15/01/2022,15,0.52
13528,15/01/2022,16,0.797
13529,15/01/2022,17,1.082
13530,15/01/2022,18,0.347
13531,15/01/2022,19,0.278
13532,15/01/2022,20,0.283
13533,15/01/2022,21,0.291
13534,15/01/2022,22,0.316
13535,15/01/2022,23,0.284
13536,15/01/2022,24,0.31
13537,16/01/2022,1,0.25
13538,16/01/2022,2,0.219
13539,16/01/2022,3,0.211
13540,16/01/2022,4,0.217
13541,16/01/2022,5,0.219
13542,16/01/2022,6,0.213
13543,16/01/2022,7,0.31
13544,16/01/2022,8,0.31
13545,16/01/2022,9,0.21
13546,16/01/2022,10,0.203
13547,16/01/2022,11,0.307
13548,16/01/2022,12,0.357
13549,16/01/2022,13,0.311
13550,16/01/2022,14,0.226
13551,16/01/2022,15,0.284
13552,16/01/2022,16,0.242
13553,16/01/2022,17,0.262
13554,16/01/2022,18,0.215
13555,16/01/2022,19,0.21
13556,16/01/2022,20,0.212
13557,16/01/2022,21,0.23
13558,16/01/2022,22,0.313
13559,16/01/2022,23,0.361
13560,16/01/2022,24,0.241
13561,17/01/2022,1,0.225
13562,17/01/2022,2,0.225
13563,17/01/2022,3,0.22
13564,17/01/2022,4,0.208
13565,17/01/2022,5,0.216
13566,17/01/2022,6,0.215
13567,17/01/2022,7,0.209
13568,17/01/2022,8,0.579
13569,17/01/2022,9,0.22
13570,17/01/2022,10,0.213
13571,17/01/2022,11,0.206
13572,17/01/2022,12,0.223
13573,17/01/2022,13,0.229
13574,17/01/2022,14,0.374
13575,17/01/2022,15,2.254
13576,17/01/2022,16,0.272
13577,17/01/2022,17,0.322
13578,17/01/2022,18,0.266
13579,17/01/2022,19,0.263
13580,17/01/2022,20,0.322
13581,17/01/2022,21,1.023
13582,17/01/2022,22,0.886
13583,17/01/2022,23,0.776
13584,17/01/2022,24,0.386
13585,18/01/2022,1,0.228
13586,18/01/2022,2,0.212
13587,18/01/2022,3,0.215
13588,18/01/2022,4,0.213
13589,18/01/2022,5,0.208
13590,18/01/2022,6,0.215
13591,18/01/2022,7,0.207
13592,18/01/2022,8,0.399
13593,18/01/2022,9,0.223
13594,18/01/2022,10,0.198
13595,18/01/2022,11,0.195
13596,18/01/2022,12,0.201
13597,18/01/2022,13,0.199
13598,18/01/2022,14,0.289
13599,18/01/2022,15,0.225
13600,18/01/2022,16,0.219
13601,18/01/2022,17,0.235
13602,18/01/2022,18,0.641
13603,18/01/2022,19,0.998
13604,18/01/2022,20,0.221
13605,18/01/2022,21,0.284
13606,18/01/2022,22,0.337
13607,18/01/2022,23,0.381
13608,18/01/2022,24,0.258
13609,19/01/2022,1,0.216
13610,19/01/2022,2,0.216
13611,19/01/2022,3,0.215
13612,19/01/2022,4,0.208
13613,19/01/2022,5,0.207
13614,19/01/2022,6,0.209
13615,19/01/2022,7,0.375
13616,19/01/2022,8,0.29
13617,19/01/2022,9,0.205
13618,19/01/2022,10,0.197
13619,19/01/2022,11,0.195
13620,19/01/2022,12,0.202
13621,19/01/2022,13,0.2
13622,19/01/2022,14,0.194
13623,19/01/2022,15,0.194
13624,19/01/2022,16,0.199
13625,19/01/2022,17,0.201
13626,19/01/2022,18,0.195
13627,19/01/2022,19,0.196
13628,19/01/2022,20,0.201
13629,19/01/2022,21,0.214
13630,19/01/2022,22,0.273
13631,19/01/2022,23,0.283
13632,19/01/2022,24,0.243
13633,20/01/2022,1,0.22
13634,20/01/2022,2,0.213
13635,20/01/2022,3,0.207
13636,20/01/2022,4,0.208
13637,20/01/2022,5,0.213
13638,20/01/2022,6,0.21
13639,20/01/2022,7,0.204
13640,20/01/2022,8,0.379
13641,20/01/2022,9,0.199
13642,20/01/2022,10,0.203
13643,20/01/2022,11,0.195
13644,20/01/2022,12,0.225
13645,20/01/2022,13,0.235
13646,20/01/2022,14,1.577
13647,20/01/2022,15,0.53
13648,20/01/2022,16,0.845
13649,20/01/2022,17,0.354
13650,20/01/2022,18,0.205
13651,20/01/2022,19,0.234
13652,20/01/2022,20,0.225
13653,20/01/2022,21,0.232
13654,20/01/2022,22,0.551
13655,20/01/2022,23,0.29
13656,20/01/2022,24,0.246
13657,21/01/2022,1,0.232
13658,21/01/2022,2,0.221
13659,21/01/2022,3,0.212
13660,21/01/2022,4,0.214
13661,21/01/2022,5,0.215
13662,21/01/2022,6,0.205
13663,21/01/2022,7,0.209
13664,21/01/2022,8,0.396
13665,21/01/2022,9,0.206
13666,21/01/2022,10,0.196
13667,21/01/2022,11,0.209
13668,21/01/2022,12,0.282
13669,21/01/2022,13,0.311
13670,21/01/2022,14,0.37
13671,21/01/2022,15,0.283
13672,21/01/2022,16,0.278
13673,21/01/2022,17,0.273
13674,21/01/2022,18,0.277
13675,21/01/2022,19,0.69
13676,21/01/2022,20,1.068
13677,21/01/2022,21,1.271
13678,21/01/2022,22,0.298
13679,21/01/2022,23,0.305
13680,21/01/2022,24,0.205
13681,22/01/2022,1,0.21
13682,22/01/2022,2,0.247
13683,22/01/2022,3,0.222
13684,22/01/2022,4,0.216
13685,22/01/2022,5,0.215
13686,22/01/2022,6,0.207
13687,22/01/2022,7,0.206
13688,22/01/2022,8,0.211
13689,22/01/2022,9,0.203
13690,22/01/2022,10,0.197
13691,22/01/2022,11,0.398
13692,22/01/2022,12,0.27
13693,22/01/2022,13,0.362
13694,22/01/2022,14,0.359
13695,22/01/2022,15,0.807
13696,22/01/2022,16,1.623
13697,22/01/2022,17,0.98
13698,22/01/2022,18,0.809
13699,22/01/2022,19,0.218
13700,22/01/2022,20,0.311
13701,22/01/2022,21,0.41
13702,22/01/2022,22,0.319
13703,22/01/2022,23,0.264
13704,22/01/2022,24,0.282
13705,23/01/2022,1,0.245
13706,23/01/2022,2,0.209
13707,23/01/2022,3,0.22
13708,23/01/2022,4,0.21
13709,23/01/2022,5,0.208
13710,23/01/2022,6,0.266
13711,23/01/2022,7,0.205
13712,23/01/2022,8,0.205
13713,23/01/2022,9,0.207
13714,23/01/2022,10,0.194
13715,23/01/2022,11,0.202
13716,23/01/2022,12,0.596
13717,23/01/2022,13,0.731
13718,23/01/2022,14,0.435
13719,23/01/2022,15,0.352
13720,23/01/2022,16,0.202
13721,23/01/2022,17,0.194
13722,23/01/2022,18,0.195
13723,23/01/2022,19,0.202
13724,23/01/2022,20,0.202
13725,23/01/2022,21,0.254
13726,23/01/2022,22,0.837
13727,23/01/2022,23,0.25
13728,23/01/2022,24,0.253
13729,24/01/2022,1,0.221
13730,24/01/2022,2,0.212
13731,24/01/2022,3,0.204
13732,24/01/2022,4,0.214
13733,24/01/2022,5,0.212
13734,24/01/2022,6,0.204
13735,24/01/2022,7,0.208
13736,24/01/2022,8,0.403
13737,24/01/2022,9,0.193
13738,24/01/2022,10,0.194
13739,24/01/2022,11,0.221
13740,24/01/2022,12,0.211
13741,24/01/2022,13,0.194
13742,24/01/2022,14,0.196
13743,24/01/2022,15,0.2
13744,24/01/2022,16,0.263
13745,24/01/2022,17,0.252
13746,24/01/2022,18,0.205
13747,24/01/2022,19,0.226
13748,24/01/2022,20,0.386
13749,24/01/2022,21,0.34
13750,24/01/2022,22,0.245
13751,24/01/2022,23,0.22
13752,24/01/2022,24,0.223
13753,25/01/2022,1,0.224
13754,25/01/2022,2,0.206
13755,25/01/2022,3,0.206
13756,25/01/2022,4,0.214
13757,25/01/2022,5,0.204
13758,25/01/2022,6,0.204
13759,25/01/2022,7,0.35
13760,25/01/2022,8,0.243
13761,25/01/2022,9,0.194
13762,25/01/2022,10,0.202
13763,25/01/2022,11,0.198
13764,25/01/2022,12,0.193
13765,25/01/2022,13,0.198
13766,25/01/2022,14,0.2
13767,25/01/2022,15,0.237
13768,25/01/2022,16,0.215
13769,25/01/2022,17,0.196
13770,25/01/2022,18,0.203
13771,25/01/2022,19,0.198
13772,25/01/2022,20,0.2
13773,25/01/2022,21,0.205
13774,25/01/2022,22,0.246
13775,25/01/2022,23,0.261
13776,25/01/2022,24,0.223
13777,26/01/2022,1,0.214
13778,26/01/2022,2,0.211
13779,26/01/2022,3,0.205
13780,26/01/2022,4,0.206
13781,26/01/2022,5,0.208
13782,26/01/2022,6,0.209
13783,26/01/2022,7,0.204
13784,26/01/2022,8,0.43
13785,26/01/2022,9,0.2
13786,26/01/2022,10,0.2
13787,26/01/2022,11,0.197
13788,26/01/2022,12,0.246
13789,26/01/2022,13,0.244
13790,26/01/2022,14,0.284
13791,26/01/2022,15,1.409
13792,26/01/2022,16,0.24
13793,26/01/2022,17,0.293
13794,26/01/2022,18,0.324
13795,26/01/2022,19,0.277
13796,26/01/2022,20,0.997
13797,26/01/2022,21,1.136
13798,26/01/2022,22,1.085
13799,26/01/2022,23,0.242
13800,26/01/2022,24,0.229
13801,27/01/2022,1,0.226
13802,27/01/2022,2,0.223
13803,27/01/2022,3,0.212
13804,27/01/2022,4,0.211
13805,27/01/2022,5,0.222
13806,27/01/2022,6,0.277
13807,27/01/2022,7,0.272
13808,27/01/2022,8,0.41
13809,27/01/2022,9,0.195
13810,27/01/2022,10,0.196
13811,27/01/2022,11,0.201
13812,27/01/2022,12,0.214
13813,27/01/2022,13,0.27
13814,27/01/2022,14,0.773
13815,27/01/2022,15,0.517
13816,27/01/2022,16,0.267
13817,27/01/2022,17,0.267
13818,27/01/2022,18,0.264
13819,27/01/2022,19,0.297
13820,27/01/2022,20,0.282
13821,27/01/2022,21,0.285
13822,27/01/2022,22,0.316
13823,27/01/2022,23,0.206
13824,27/01/2022,24,0.212
13825,28/01/2022,1,0.21
13826,28/01/2022,2,0.209
13827,28/01/2022,3,0.205
13828,28/01/2022,4,0.265
13829,28/01/2022,5,0.212
13830,28/01/2022,6,0.368
13831,28/01/2022,7,0.236
13832,28/01/2022,8,0.234
13833,28/01/2022,9,0.198
13834,28/01/2022,10,0.195
13835,28/01/2022,11,0.197
13836,28/01/2022,12,0.2
13837,28/01/2022,13,0.194
13838,28/01/2022,14,0.194
13839,28/01/2022,15,0.193
13840,28/01/2022,16,0.199
13841,28/01/2022,17,0.198
13842,28/01/2022,18,0.196
13843,28/01/2022,19,0.195
13844,28/01/2022,20,0.2
13845,28/01/2022,21,0.199
13846,28/01/2022,22,0.218
13847,28/01/2022,23,0.238
13848,28/01/2022,24,0.237
13849,29/01/2022,1,0.22
13850,29/01/2022,2,0.215
13851,29/01/2022,3,0.212
13852,29/01/2022,4,0.208
13853,29/01/2022,5,0.213
13854,29/01/2022,6,0.214
13855,29/01/2022,7,0.214
13856,29/01/2022,8,0.213
13857,29/01/2022,9,0.212
13858,29/01/2022,10,0.386
13859,29/01/2022,11,0.215
13860,29/01/2022,12,0.208
13861,29/01/2022,13,0.206
13862,29/01/2022,14,0.206
13863,29/01/2022,15,0.26
13864,29/01/2022,16,0.21
13865,29/01/2022,17,0.207
13866,29/01/2022,18,0.207
13867,29/01/2022,19,0.207
13868,29/01/2022,20,0.215
13869,29/01/2022,21,0.257
13870,29/01/2022,22,0.466
13871,29/01/2022,23,0.313
13872,29/01/2022,24,0.324
13873,30/01/2022,1,0.235
13874,30/01/2022,2,0.205
13875,30/01/2022,3,0.201
13876,30/01/2022,4,0.204
13877,30/01/2022,5,0.202
13878,30/01/2022,6,0.203
13879,30/01/2022,7,0.203
13880,30/01/2022,8,0.202
13881,30/01/2022,9,0.2
13882,30/01/2022,10,0.414
13883,30/01/2022,11,0.517
13884,30/01/2022,12,0.193
13885,30/01/2022,13,0.692
13886,30/01/2022,14,0.828
13887,30/01/2022,15,0.456
13888,30/01/2022,16,0.196
13889,30/01/2022,17,0.191
13890,30/01/2022,18,0.191
13891,30/01/2022,19,0.192
13892,30/01/2022,20,0.196
13893,30/01/2022,21,0.199
13894,30/01/2022,22,0.253
13895,30/01/2022,23,0.335
13896,30/01/2022,24,0.212
13897,31/01/2022,1,0.223
13898,31/01/2022,2,0.213
13899,31/01/2022,3,0.211
13900,31/01/2022,4,0.205
13901,31/01/2022,5,0.205
13902,31/01/2022,6,0.205
13903,31/01/2022,7,0.381
13904,31/01/2022,8,0.236
13905,31/01/2022,9,0.192
13906,31/01/2022,10,0.192
13907,31/01/2022,11,0.193
13908,31/01/2022,12,0.192
13909,31/01/2022,13,0.193
13910,31/01/2022,14,0.192
13911,31/01/2022,15,0.192
13912,31/01/2022,16,0.194
13913,31/01/2022,17,0.194
13914,31/01/2022,18,0.195
13915,31/01/2022,19,0.194
13916,31/01/2022,20,0.199
13917,31/01/2022,21,0.201
13918,31/01/2022,22,0.213
13919,31/01/2022,23,0.241
13920,31/01/2022,24,0.229
13921,01/02/2022,1,0.211
13922,01/02/2022,2,0.206
13923,01/02/2022,3,0.204
13924,01/02/2022,4,0.206
13925,01/02/2022,5,0.205
13926,01/02/2022,6,0.205
13927,01/02/2022,7,0.211
13928,01/02/2022,8,0.442
13929,01/02/2022,9,0.207
13930,01/02/2022,10,0.238
13931,01/02/2022,11,0.199
13932,01/02/2022,12,0.193
13933,01/02/2022,13,0.193
13934,01/02/2022,14,0.192
13935,01/02/2022,15,0.193
13936,01/02/2022,16,0.195
13937,01/02/2022,17,0.196
13938,01/02/2022,18,0.196
13939,01/02/2022,19,0.198
13940,01/02/2022,20,0.308
13941,01/02/2022,21,0.487
13942,01/02/2022,22,0.226
13943,01/02/2022,23,0.351
13944,01/02/2022,24,0.234
13945,02/02/2022,1,0.216
13946,02/02/2022,2,0.226
13947,02/02/2022,3,0.224
13948,02/02/2022,4,0.217
13949,02/02/2022,5,0.213
13950,02/02/2022,6,0.211
13951,02/02/2022,7,0.234
13952,02/02/2022,8,0.285
13953,02/02/2022,9,0.272
13954,02/02/2022,10,0.227
13955,02/02/2022,11,0.224
13956,02/02/2022,12,0.312
13957,02/02/2022,13,0.213
13958,02/02/2022,14,0.195
13959,02/02/2022,15,0.191
13960,02/02/2022,16,0.211
13961,02/02/2022,17,0.236
13962,02/02/2022,18,0.194
13963,02/02/2022,19,0.194
13964,02/02/2022,20,0.204
13965,02/02/2022,21,0.201
13966,02/02/2022,22,0.319
13967,02/02/2022,23,0.219
13968,02/02/2022,24,0.219
13969,03/02/2022,1,0.207
13970,03/02/2022,2,0.202
13971,03/02/2022,3,0.204
13972,03/02/2022,4,0.212
13973,03/02/2022,5,0.214
13974,03/02/2022,6,0.899
13975,03/02/2022,7,0.614
13976,03/02/2022,8,0.233
13977,03/02/2022,9,0.201
13978,03/02/2022,10,0.191
13979,03/02/2022,11,0.192
13980,03/02/2022,12,0.2
13981,03/02/2022,13,0.197
13982,03/02/2022,14,0.192
13983,03/02/2022,15,0.191
13984,03/02/2022,16,0.197
13985,03/02/2022,17,0.2
13986,03/02/2022,18,0.195
13987,03/02/2022,19,0.194
13988,03/02/2022,20,0.201
13989,03/02/2022,21,0.204
13990,03/02/2022,22,0.199
13991,03/02/2022,23,0.24
13992,03/02/2022,24,0.235
13993,04/02/2022,1,0.23
13994,04/02/2022,2,0.212
13995,04/02/2022,3,0.253
13996,04/02/2022,4,0.217
13997,04/02/2022,5,0.208
13998,04/02/2022,6,0.202
13999,04/02/2022,7,0.204
14000,04/02/2022,8,0.41
14001,04/02/2022,9,0.193
14002,04/02/2022,10,0.193
14003,04/02/2022,11,0.205
14004,04/02/2022,12,0.195
14005,04/02/2022,13,0.194
14006,04/02/2022,14,0.198
14007,04/02/2022,15,0.201
14008,04/02/2022,16,0.318
14009,04/02/2022,17,0.198
14010,04/02/2022,18,0.206
14011,04/02/2022,19,0.503
14012,04/02/2022,20,0.604
14013,04/02/2022,21,0.342
14014,04/02/2022,22,0.285
14015,04/02/2022,23,0.292
14016,04/02/2022,24,0.28
14017,05/02/2022,1,0.268
14018,05/02/2022,2,0.223
14019,05/02/2022,3,0.223
14020,05/02/2022,4,0.218
14021,05/02/2022,5,0.207
14022,05/02/2022,6,0.211
14023,05/02/2022,7,0.232
14024,05/02/2022,8,0.355
14025,05/02/2022,9,0.269
14026,05/02/2022,10,0.454
14027,05/02/2022,11,0.238
14028,05/02/2022,12,0.303
14029,05/02/2022,13,0.567
14030,05/02/2022,14,0.802
14031,05/02/2022,15,1.33
14032,05/02/2022,16,0.497
14033,05/02/2022,17,0.236
14034,05/02/2022,18,0.204
14035,05/02/2022,19,0.203
14036,05/02/2022,20,0.2
14037,05/02/2022,21,0.204
14038,05/02/2022,22,0.205
14039,05/02/2022,23,0.2
14040,05/02/2022,24,0.236
14041,06/02/2022,1,0.295
14042,06/02/2022,2,0.232
14043,06/02/2022,3,0.228
14044,06/02/2022,4,0.212
14045,06/02/2022,5,0.205
14046,06/02/2022,6,0.212
14047,06/02/2022,7,0.209
14048,06/02/2022,8,0.37
14049,06/02/2022,9,0.255
14050,06/02/2022,10,0.24
14051,06/02/2022,11,0.196
14052,06/02/2022,12,0.195
14053,06/02/2022,13,0.215
14054,06/02/2022,14,0.191
14055,06/02/2022,15,0.196
14056,06/02/2022,16,0.199
14057,06/02/2022,17,0.192
14058,06/02/2022,18,0.196
14059,06/02/2022,19,0.199
14060,06/02/2022,20,0.197
14061,06/02/2022,21,0.201
14062,06/02/2022,22,0.204
14063,06/02/2022,23,0.221
14064,06/02/2022,24,0.215
14065,07/02/2022,1,0.22
14066,07/02/2022,2,0.211
14067,07/02/2022,3,0.211
14068,07/02/2022,4,0.214
14069,07/02/2022,5,0.206
14070,07/02/2022,6,0.202
14071,07/02/2022,7,0.208
14072,07/02/2022,8,0.607
14073,07/02/2022,9,0.193
14074,07/02/2022,10,0.199
14075,07/02/2022,11,0.257
14076,07/02/2022,12,0.2
14077,07/02/2022,13,0.195
14078,07/02/2022,14,0.197
14079,07/02/2022,15,0.494
14080,07/02/2022,16,0.717
14081,07/02/2022,17,0.834
14082,07/02/2022,18,0.615
14083,07/02/2022,19,0.225
14084,07/02/2022,20,0.355
14085,07/02/2022,21,0.563
14086,07/02/2022,22,0.457
14087,07/02/2022,23,0.245
14088,07/02/2022,24,0.234
14089,08/02/2022,1,0.221
14090,08/02/2022,2,0.222
14091,08/02/2022,3,0.214
14092,08/02/2022,4,0.218
14093,08/02/2022,5,0.209
14094,08/02/2022,6,0.208
14095,08/02/2022,7,0.234
14096,08/02/2022,8,0.399
14097,08/02/2022,9,0.198
14098,08/02/2022,10,0.204
14099,08/02/2022,11,0.254
14100,08/02/2022,12,0.201
14101,08/02/2022,13,0.207
14102,08/02/2022,14,0.499
14103,08/02/2022,15,0.22
14104,08/02/2022,16,0.3
14105,08/02/2022,17,0.302
14106,08/02/2022,18,0.227
14107,08/02/2022,19,0.207
14108,08/02/2022,20,0.205
14109,08/02/2022,21,0.289
14110,08/02/2022,22,0.266
14111,08/02/2022,23,0.232
14112,08/02/2022,24,0.217
14113,09/02/2022,1,0.218
14114,09/02/2022,2,0.212
14115,09/02/2022,3,0.205
14116,09/02/2022,4,0.215
14117,09/02/2022,5,0.207
14118,09/02/2022,6,0.206
14119,09/02/2022,7,0.375
14120,09/02/2022,8,0.237
14121,09/02/2022,9,0.198
14122,09/02/2022,10,0.203
14123,09/02/2022,11,0.197
14124,09/02/2022,12,0.199
14125,09/02/2022,13,0.202
14126,09/02/2022,14,0.195
14127,09/02/2022,15,0.201
14128,09/02/2022,16,0.198
14129,09/02/2022,17,0.196
14130,09/02/2022,18,0.204
14131,09/02/2022,19,0.194
14132,09/02/2022,20,0.203
14133,09/02/2022,21,0.206
14134,09/02/2022,22,0.198
14135,09/02/2022,23,0.274
14136,09/02/2022,24,0.269
14137,10/02/2022,1,0.22
14138,10/02/2022,2,0.22
14139,10/02/2022,3,0.216
14140,10/02/2022,4,0.212
14141,10/02/2022,5,0.241
14142,10/02/2022,6,0.86
14143,10/02/2022,7,0.243
14144,10/02/2022,8,0.42
14145,10/02/2022,9,0.205
14146,10/02/2022,10,0.197
14147,10/02/2022,11,0.206
14148,10/02/2022,12,0.202
14149,10/02/2022,13,0.203
14150,10/02/2022,14,0.206
14151,10/02/2022,15,0.197
14152,10/02/2022,16,0.208
14153,10/02/2022,17,0.235
14154,10/02/2022,18,0.212
14155,10/02/2022,19,0.209
14156,10/02/2022,20,0.22
14157,10/02/2022,21,0.211
14158,10/02/2022,22,0.285
14159,10/02/2022,23,0.233
14160,10/02/2022,24,0.248
14161,11/02/2022,1,0.24
14162,11/02/2022,2,0.222
14163,11/02/2022,3,0.219
14164,11/02/2022,4,0.22
14165,11/02/2022,5,0.217
14166,11/02/2022,6,0.248
14167,11/02/2022,7,0.326
14168,11/02/2022,8,0.466
14169,11/02/2022,9,0.31
14170,11/02/2022,10,0.212
14171,11/02/2022,11,0.208
14172,11/02/2022,12,0.215
14173,11/02/2022,13,0.21
14174,11/02/2022,14,0.229
14175,11/02/2022,15,0.209
14176,11/02/2022,16,0.201
14177,11/02/2022,17,0.201
14178,11/02/2022,18,0.206
14179,11/02/2022,19,0.206
14180,11/02/2022,20,0.203
14181,11/02/2022,21,0.206
14182,11/02/2022,22,0.242
14183,11/02/2022,23,0.258
14184,11/02/2022,24,0.23
14185,12/02/2022,1,0.242
14186,12/02/2022,2,0.228
14187,12/02/2022,3,0.224
14188,12/02/2022,4,0.218
14189,12/02/2022,5,0.209
14190,12/02/2022,6,0.206
14191,12/02/2022,7,0.213
14192,12/02/2022,8,0.399
14193,12/02/2022,9,0.21
14194,12/02/2022,10,0.199
14195,12/02/2022,11,0.196
14196,12/02/2022,12,0.206
14197,12/02/2022,13,0.2
14198,12/02/2022,14,0.507
14199,12/02/2022,15,0.646
14200,12/02/2022,16,0.21
14201,12/02/2022,17,0.213
14202,12/02/2022,18,0.203
14203,12/02/2022,19,0.201
14204,12/02/2022,20,0.211
14205,12/02/2022,21,0.201
14206,12/02/2022,22,0.21
14207,12/02/2022,23,0.238
14208,12/02/2022,24,0.221
14209,13/02/2022,1,0.222
14210,13/02/2022,2,0.208
14211,13/02/2022,3,0.212
14212,13/02/2022,4,0.213
14213,13/02/2022,5,0.206
14214,13/02/2022,6,0.214
14215,13/02/2022,7,0.206
14216,13/02/2022,8,0.203
14217,13/02/2022,9,0.206
14218,13/02/2022,10,0.365
14219,13/02/2022,11,0.622
14220,13/02/2022,12,0.447
14221,13/02/2022,13,0.254
14222,13/02/2022,14,0.204
14223,13/02/2022,15,0.203
14224,13/02/2022,16,0.196
14225,13/02/2022,17,0.206
14226,13/02/2022,18,0.198
14227,13/02/2022,19,0.199
14228,13/02/2022,20,0.207
14229,13/02/2022,21,0.199
14230,13/02/2022,22,0.457
14231,13/02/2022,23,0.242
14232,13/02/2022,24,0.226
14233,14/02/2022,1,0.214
14234,14/02/2022,2,0.219
14235,14/02/2022,3,0.212
14236,14/02/2022,4,0.208
14237,14/02/2022,5,0.214
14238,14/02/2022,6,0.206
14239,14/02/2022,7,0.205
14240,14/02/2022,8,0.375
14241,14/02/2022,9,0.204
14242,14/02/2022,10,0.198
14243,14/02/2022,11,0.208
14244,14/02/2022,12,0.389
14245,14/02/2022,13,0.345
14246,14/02/2022,14,0.993
14247,14/02/2022,15,0.453
