CUPS;Fecha;Hora;AE_kWh;AS_KWh;AE_AUTOCONS_kWh;REAL/ESTIMADO
ES0031607230862002QQ0F;18/05/2021;2;0,224;;;R
ES0031607230862002QQ0F;18/05/2021;3;0,218;;;R
ES0031607230862002QQ0F;18/05/2021;4;0,224;;;R
ES0031607230862002QQ0F;18/05/2021;5;0,225;;;R
ES0031607230862002QQ0F;18/05/2021;6;0,379;;;R
ES0031607230862002QQ0F;18/05/2021;7;0,263;;;R
ES0031607230862002QQ0F;18/05/2021;8;0,227;;;R
ES0031607230862002QQ0F;18/05/2021;9;0,208;;;R
ES0031607230862002QQ0F;18/05/2021;10;0,206;;;R
ES0031607230862002QQ0F;18/05/2021;11;0,206;;;R
ES0031607230862002QQ0F;18/05/2021;12;0,206;;;R
ES0031607230862002QQ0F;18/05/2021;13;0,205;;;R
ES0031607230862002QQ0F;18/05/2021;14;0,205;;;R
ES0031607230862002QQ0F;18/05/2021;15;0,256;;;R
ES0031607230862002QQ0F;18/05/2021;16;0,215;;;R
ES0031607230862002QQ0F;18/05/2021;17;0,211;;;R
ES0031607230862002QQ0F;18/05/2021;18;0,206;;;R
ES0031607230862002QQ0F;18/05/2021;19;0,203;;;R
ES0031607230862002QQ0F;18/05/2021;20;0,206;;;R
ES0031607230862002QQ0F;18/05/2021;21;0,208;;;R
ES0031607230862002QQ0F;18/05/2021;22;0,347;;;R
ES0031607230862002QQ0F;18/05/2021;23;0,382;;;R
ES0031607230862002QQ0F;18/05/2021;24;0,25;;;R
ES0031607230862002QQ0F;19/05/2021;1;0,227;;;R
ES0031607230862002QQ0F;19/05/2021;2;0,225;;;R
ES0031607230862002QQ0F;19/05/2021;3;0,225;;;R
ES0031607230862002QQ0F;19/05/2021;4;0,221;;;R
ES0031607230862002QQ0F;19/05/2021;5;0,221;;;R
ES0031607230862002QQ0F;19/05/2021;6;0,225;;;R
ES0031607230862002QQ0F;19/05/2021;7;0,221;;;R
ES0031607230862002QQ0F;19/05/2021;8;0,382;;;R
ES0031607230862002QQ0F;19/05/2021;9;0,207;;;R
ES0031607230862002QQ0F;19/05/2021;10;0,208;;;R
ES0031607230862002QQ0F;19/05/2021;11;0,211;;;R
ES0031607230862002QQ0F;19/05/2021;12;0,217;;;R
ES0031607230862002QQ0F;19/05/2021;13;0,207;;;R
ES0031607230862002QQ0F;19/05/2021;14;0,873;;;R
ES0031607230862002QQ0F;19/05/2021;15;0,276;;;R
ES0031607230862002QQ0F;19/05/2021;16;0,797;;;R
ES0031607230862002QQ0F;19/05/2021;17;0,903;;;R
ES0031607230862002QQ0F;19/05/2021;18;0,822;;;R
ES0031607230862002QQ0F;19/05/2021;19;0,684;;;R
ES0031607230862002QQ0F;19/05/2021;20;0,532;;;R
ES0031607230862002QQ0F;19/05/2021;21;1,035;;;R
ES0031607230862002QQ0F;19/05/2021;22;0,366;;;R
ES0031607230862002QQ0F;19/05/2021;23;0,6;;;R
ES0031607230862002QQ0F;19/05/2021;24;0,377;;;R
ES0031607230862002QQ0F;20/05/2021;1;0,383;;;R
ES0031607230862002QQ0F;20/05/2021;2;0,223;;;R
ES0031607230862002QQ0F;20/05/2021;3;0,216;;;R
ES0031607230862002QQ0F;20/05/2021;4;0,221;;;R
ES0031607230862002QQ0F;20/05/2021;5;0,223;;;R
ES0031607230862002QQ0F;20/05/2021;6;0,216;;;R
ES0031607230862002QQ0F;20/05/2021;7;0,212;;;R
ES0031607230862002QQ0F;20/05/2021;8;0,356;;;R
ES0031607230862002QQ0F;20/05/2021;9;0,209;;;R
ES0031607230862002QQ0F;20/05/2021;10;0,21;;;R
ES0031607230862002QQ0F;20/05/2021;11;0,207;;;R
ES0031607230862002QQ0F;20/05/2021;12;0,34;;;R
ES0031607230862002QQ0F;20/05/2021;13;0,215;;;R
ES0031607230862002QQ0F;20/05/2021;14;0,275;;;R
ES0031607230862002QQ0F;20/05/2021;15;1,198;;;R
ES0031607230862002QQ0F;20/05/2021;16;0,299;;;R
ES0031607230862002QQ0F;20/05/2021;17;0,239;;;R
ES0031607230862002QQ0F;20/05/2021;18;0,372;;;R
ES0031607230862002QQ0F;20/05/2021;19;0,21;;;R
ES0031607230862002QQ0F;20/05/2021;20;0,208;;;R
ES0031607230862002QQ0F;20/05/2021;21;0,268;;;R
ES0031607230862002QQ0F;20/05/2021;22;0,282;;;R
ES0031607230862002QQ0F;20/05/2021;23;0,447;;;R
ES0031607230862002QQ0F;20/05/2021;24;0,371;;;R
ES0031607230862002QQ0F;21/05/2021;1;0,301;;;R
ES0031607230862002QQ0F;21/05/2021;2;0,219;;;R
ES0031607230862002QQ0F;21/05/2021;3;0,219;;;R
ES0031607230862002QQ0F;21/05/2021;4;0,222;;;R
ES0031607230862002QQ0F;21/05/2021;5;0,216;;;R
ES0031607230862002QQ0F;21/05/2021;6;0,216;;;R
ES0031607230862002QQ0F;21/05/2021;7;0,383;;;R
ES0031607230862002QQ0F;21/05/2021;8;0,237;;;R
ES0031607230862002QQ0F;21/05/2021;9;0,207;;;R
ES0031607230862002QQ0F;21/05/2021;10;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;11;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;12;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;13;0,204;;;R
ES0031607230862002QQ0F;21/05/2021;14;0,207;;;R
ES0031607230862002QQ0F;21/05/2021;15;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;16;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;17;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;18;0,206;;;R
ES0031607230862002QQ0F;21/05/2021;19;0,205;;;R
ES0031607230862002QQ0F;21/05/2021;20;0,245;;;R
ES0031607230862002QQ0F;21/05/2021;21;0,467;;;R
ES0031607230862002QQ0F;21/05/2021;22;0,324;;;R
ES0031607230862002QQ0F;21/05/2021;23;0,352;;;R
ES0031607230862002QQ0F;21/05/2021;24;0,304;;;R
ES0031607230862002QQ0F;22/05/2021;1;0,243;;;R
ES0031607230862002QQ0F;22/05/2021;2;0,228;;;R
ES0031607230862002QQ0F;22/05/2021;3;0,225;;;R
ES0031607230862002QQ0F;22/05/2021;4;0,278;;;R
ES0031607230862002QQ0F;22/05/2021;5;0,245;;;R
ES0031607230862002QQ0F;22/05/2021;6;0,227;;;R
ES0031607230862002QQ0F;22/05/2021;7;0,22;;;R
ES0031607230862002QQ0F;22/05/2021;8;0,221;;;R
ES0031607230862002QQ0F;22/05/2021;9;0,461;;;R
ES0031607230862002QQ0F;22/05/2021;10;0,212;;;R
ES0031607230862002QQ0F;22/05/2021;11;0,208;;;R
ES0031607230862002QQ0F;22/05/2021;12;0,215;;;R
ES0031607230862002QQ0F;22/05/2021;13;0,214;;;R
ES0031607230862002QQ0F;22/05/2021;14;0,213;;;R
ES0031607230862002QQ0F;22/05/2021;15;0,209;;;R
ES0031607230862002QQ0F;22/05/2021;16;0,212;;;R
ES0031607230862002QQ0F;22/05/2021;17;0,214;;;R
ES0031607230862002QQ0F;22/05/2021;18;0,215;;;R
ES0031607230862002QQ0F;22/05/2021;19;0,214;;;R
ES0031607230862002QQ0F;22/05/2021;20;0,21;;;R
ES0031607230862002QQ0F;22/05/2021;21;0,212;;;R
ES0031607230862002QQ0F;22/05/2021;22;0,219;;;R
ES0031607230862002QQ0F;22/05/2021;23;0,221;;;R
ES0031607230862002QQ0F;22/05/2021;24;0,222;;;R
ES0031607230862002QQ0F;23/05/2021;1;0,321;;;R
ES0031607230862002QQ0F;23/05/2021;2;0,297;;;R
ES0031607230862002QQ0F;23/05/2021;3;0,242;;;R
ES0031607230862002QQ0F;23/05/2021;4;0,232;;;R
ES0031607230862002QQ0F;23/05/2021;5;0,231;;;R
ES0031607230862002QQ0F;23/05/2021;6;0,234;;;R
ES0031607230862002QQ0F;23/05/2021;7;0,229;;;R
ES0031607230862002QQ0F;23/05/2021;8;0,222;;;R
ES0031607230862002QQ0F;23/05/2021;9;0,25;;;R
ES0031607230862002QQ0F;23/05/2021;10;0,213;;;R
ES0031607230862002QQ0F;23/05/2021;11;0,24;;;R
ES0031607230862002QQ0F;23/05/2021;12;0,215;;;R
ES0031607230862002QQ0F;23/05/2021;13;0,207;;;R
ES0031607230862002QQ0F;23/05/2021;14;0,286;;;R
ES0031607230862002QQ0F;23/05/2021;15;0,518;;;R
ES0031607230862002QQ0F;23/05/2021;16;1,103;;;R
ES0031607230862002QQ0F;23/05/2021;17;0,344;;;R
ES0031607230862002QQ0F;23/05/2021;18;0,321;;;R
ES0031607230862002QQ0F;23/05/2021;19;0,324;;;R
ES0031607230862002QQ0F;23/05/2021;20;0,306;;;R
ES0031607230862002QQ0F;23/05/2021;21;0,34;;;R
ES0031607230862002QQ0F;23/05/2021;22;0,486;;;R
ES0031607230862002QQ0F;23/05/2021;23;0,28;;;R
ES0031607230862002QQ0F;23/05/2021;24;0,331;;;R
ES0031607230862002QQ0F;24/05/2021;1;0,331;;;R
ES0031607230862002QQ0F;24/05/2021;2;0,237;;;R
ES0031607230862002QQ0F;24/05/2021;3;0,229;;;R
ES0031607230862002QQ0F;24/05/2021;4;0,232;;;R
ES0031607230862002QQ0F;24/05/2021;5;0,226;;;R
ES0031607230862002QQ0F;24/05/2021;6;0,225;;;R
ES0031607230862002QQ0F;24/05/2021;7;0,27;;;R
ES0031607230862002QQ0F;24/05/2021;8;0,241;;;R
ES0031607230862002QQ0F;24/05/2021;9;0,221;;;R
ES0031607230862002QQ0F;24/05/2021;10;0,988;;;R
ES0031607230862002QQ0F;24/05/2021;11;0,425;;;R
ES0031607230862002QQ0F;24/05/2021;12;0,552;;;R
ES0031607230862002QQ0F;24/05/2021;13;0,509;;;R
ES0031607230862002QQ0F;24/05/2021;14;1,524;;;R
ES0031607230862002QQ0F;24/05/2021;15;0,377;;;R
ES0031607230862002QQ0F;24/05/2021;16;0,842;;;R
ES0031607230862002QQ0F;24/05/2021;17;0,442;;;R
ES0031607230862002QQ0F;24/05/2021;18;0,226;;;R
ES0031607230862002QQ0F;24/05/2021;19;0,326;;;R
ES0031607230862002QQ0F;24/05/2021;20;0,558;;;R
ES0031607230862002QQ0F;24/05/2021;21;0,253;;;R
ES0031607230862002QQ0F;24/05/2021;22;0,237;;;R
ES0031607230862002QQ0F;24/05/2021;23;0,291;;;R
ES0031607230862002QQ0F;24/05/2021;24;0,293;;;R
ES0031607230862002QQ0F;25/05/2021;1;0,241;;;R
ES0031607230862002QQ0F;25/05/2021;2;0,24;;;R
ES0031607230862002QQ0F;25/05/2021;3;0,244;;;R
ES0031607230862002QQ0F;25/05/2021;4;0,24;;;R
ES0031607230862002QQ0F;25/05/2021;5;0,233;;;R
ES0031607230862002QQ0F;25/05/2021;6;0,231;;;R
ES0031607230862002QQ0F;25/05/2021;7;0,237;;;R
ES0031607230862002QQ0F;25/05/2021;8;0,226;;;R
ES0031607230862002QQ0F;25/05/2021;9;0,26;;;R
ES0031607230862002QQ0F;25/05/2021;10;0,561;;;R
ES0031607230862002QQ0F;25/05/2021;11;0,451;;;R
ES0031607230862002QQ0F;25/05/2021;12;0,48;;;R
ES0031607230862002QQ0F;25/05/2021;13;0,449;;;R
ES0031607230862002QQ0F;25/05/2021;14;0,325;;;R
ES0031607230862002QQ0F;25/05/2021;15;0,326;;;R
ES0031607230862002QQ0F;25/05/2021;16;0,418;;;R
ES0031607230862002QQ0F;25/05/2021;17;0,443;;;R
ES0031607230862002QQ0F;25/05/2021;18;0,382;;;R
ES0031607230862002QQ0F;25/05/2021;19;0,322;;;R
ES0031607230862002QQ0F;25/05/2021;20;0,313;;;R
ES0031607230862002QQ0F;25/05/2021;21;0,304;;;R
ES0031607230862002QQ0F;25/05/2021;22;0,372;;;R
ES0031607230862002QQ0F;25/05/2021;23;0,593;;;R
ES0031607230862002QQ0F;25/05/2021;24;0,371;;;R
ES0031607230862002QQ0F;26/05/2021;1;0,27;;;R
ES0031607230862002QQ0F;26/05/2021;2;0,227;;;R
ES0031607230862002QQ0F;26/05/2021;3;0,223;;;R
ES0031607230862002QQ0F;26/05/2021;4;0,228;;;R
ES0031607230862002QQ0F;26/05/2021;5;0,223;;;R
ES0031607230862002QQ0F;26/05/2021;6;0,219;;;R
ES0031607230862002QQ0F;26/05/2021;7;0,22;;;R
ES0031607230862002QQ0F;26/05/2021;8;0,382;;;R
ES0031607230862002QQ0F;26/05/2021;9;0,284;;;R
ES0031607230862002QQ0F;26/05/2021;10;0,21;;;R
ES0031607230862002QQ0F;26/05/2021;11;0,208;;;R
ES0031607230862002QQ0F;26/05/2021;12;0,209;;;R
ES0031607230862002QQ0F;26/05/2021;13;0,207;;;R
ES0031607230862002QQ0F;26/05/2021;14;0,205;;;R
ES0031607230862002QQ0F;26/05/2021;15;0,205;;;R
ES0031607230862002QQ0F;26/05/2021;16;0,208;;;R
ES0031607230862002QQ0F;26/05/2021;17;0,208;;;R
ES0031607230862002QQ0F;26/05/2021;18;0,209;;;R
ES0031607230862002QQ0F;26/05/2021;19;0,239;;;R
ES0031607230862002QQ0F;26/05/2021;20;0,355;;;R
ES0031607230862002QQ0F;26/05/2021;21;0,579;;;R
ES0031607230862002QQ0F;26/05/2021;22;0,519;;;R
ES0031607230862002QQ0F;26/05/2021;23;0,466;;;R
ES0031607230862002QQ0F;26/05/2021;24;0,322;;;R
ES0031607230862002QQ0F;27/05/2021;1;0,286;;;R
ES0031607230862002QQ0F;27/05/2021;2;0,237;;;R
ES0031607230862002QQ0F;27/05/2021;3;0,227;;;R
ES0031607230862002QQ0F;27/05/2021;4;0,283;;;R
ES0031607230862002QQ0F;27/05/2021;5;0,23;;;R
ES0031607230862002QQ0F;27/05/2021;6;0,225;;;R
ES0031607230862002QQ0F;27/05/2021;7;0,223;;;R
ES0031607230862002QQ0F;27/05/2021;8;0,889;;;R
ES0031607230862002QQ0F;27/05/2021;9;0,517;;;R
ES0031607230862002QQ0F;27/05/2021;10;0,257;;;R
ES0031607230862002QQ0F;27/05/2021;11;0,213;;;R
ES0031607230862002QQ0F;27/05/2021;12;0,208;;;R
ES0031607230862002QQ0F;27/05/2021;13;0,207;;;R
ES0031607230862002QQ0F;27/05/2021;14;0,239;;;R
ES0031607230862002QQ0F;27/05/2021;15;0,368;;;R
ES0031607230862002QQ0F;27/05/2021;16;0,958;;;R
ES0031607230862002QQ0F;27/05/2021;17;0,306;;;R
ES0031607230862002QQ0F;27/05/2021;18;0,308;;;R
ES0031607230862002QQ0F;27/05/2021;19;0,211;;;R
ES0031607230862002QQ0F;27/05/2021;20;0,243;;;R
ES0031607230862002QQ0F;27/05/2021;21;0,339;;;R
ES0031607230862002QQ0F;27/05/2021;22;0,434;;;R
ES0031607230862002QQ0F;27/05/2021;23;0,323;;;R
ES0031607230862002QQ0F;27/05/2021;24;0,292;;;R
ES0031607230862002QQ0F;28/05/2021;1;0,221;;;R
ES0031607230862002QQ0F;28/05/2021;2;0,227;;;R
ES0031607230862002QQ0F;28/05/2021;3;0,223;;;R
ES0031607230862002QQ0F;28/05/2021;4;0,225;;;R
ES0031607230862002QQ0F;28/05/2021;5;0,224;;;R
ES0031607230862002QQ0F;28/05/2021;6;0,221;;;R
ES0031607230862002QQ0F;28/05/2021;7;0,219;;;R
ES0031607230862002QQ0F;28/05/2021;8;0,213;;;R
ES0031607230862002QQ0F;28/05/2021;9;0,225;;;R
ES0031607230862002QQ0F;28/05/2021;10;0,45;;;R
ES0031607230862002QQ0F;28/05/2021;11;0,278;;;R
ES0031607230862002QQ0F;28/05/2021;12;0,486;;;R
ES0031607230862002QQ0F;28/05/2021;13;0,262;;;R
ES0031607230862002QQ0F;28/05/2021;14;0,219;;;R
ES0031607230862002QQ0F;28/05/2021;15;0,21;;;R
ES0031607230862002QQ0F;28/05/2021;16;0,21;;;R
ES0031607230862002QQ0F;28/05/2021;17;0,209;;;R
ES0031607230862002QQ0F;28/05/2021;18;0,213;;;R
ES0031607230862002QQ0F;28/05/2021;19;0,213;;;R
ES0031607230862002QQ0F;28/05/2021;20;0,213;;;R
ES0031607230862002QQ0F;28/05/2021;21;0,21;;;R
ES0031607230862002QQ0F;28/05/2021;22;0,212;;;R
ES0031607230862002QQ0F;28/05/2021;23;0,231;;;R
ES0031607230862002QQ0F;28/05/2021;24;0,219;;;R
ES0031607230862002QQ0F;29/05/2021;1;0,22;;;R
ES0031607230862002QQ0F;29/05/2021;2;0,22;;;R
ES0031607230862002QQ0F;29/05/2021;3;0,218;;;R
ES0031607230862002QQ0F;29/05/2021;4;0,222;;;R
ES0031607230862002QQ0F;29/05/2021;5;0,221;;;R
ES0031607230862002QQ0F;29/05/2021;6;0,221;;;R
ES0031607230862002QQ0F;29/05/2021;7;0,221;;;R
ES0031607230862002QQ0F;29/05/2021;8;0,215;;;R
ES0031607230862002QQ0F;29/05/2021;9;0,212;;;R
ES0031607230862002QQ0F;29/05/2021;10;0,208;;;R
ES0031607230862002QQ0F;29/05/2021;11;0,209;;;R
ES0031607230862002QQ0F;29/05/2021;12;0,209;;;R
ES0031607230862002QQ0F;29/05/2021;13;0,213;;;R
ES0031607230862002QQ0F;29/05/2021;14;0,212;;;R
ES0031607230862002QQ0F;29/05/2021;15;0,212;;;R
ES0031607230862002QQ0F;29/05/2021;16;0,212;;;R
ES0031607230862002QQ0F;29/05/2021;17;0,209;;;R
ES0031607230862002QQ0F;29/05/2021;18;0,211;;;R
ES0031607230862002QQ0F;29/05/2021;19;0,21;;;R
ES0031607230862002QQ0F;29/05/2021;20;0,213;;;R
ES0031607230862002QQ0F;29/05/2021;21;0,212;;;R
ES0031607230862002QQ0F;29/05/2021;22;0,216;;;R
ES0031607230862002QQ0F;29/05/2021;23;0,22;;;R
ES0031607230862002QQ0F;29/05/2021;24;0,22;;;R
ES0031607230862002QQ0F;30/05/2021;1;0,279;;;R
ES0031607230862002QQ0F;30/05/2021;2;0,225;;;R
ES0031607230862002QQ0F;30/05/2021;3;0,223;;;R
ES0031607230862002QQ0F;30/05/2021;4;0,224;;;R
ES0031607230862002QQ0F;30/05/2021;5;0,22;;;R
ES0031607230862002QQ0F;30/05/2021;6;0,22;;;R
ES0031607230862002QQ0F;30/05/2021;7;0,224;;;R
ES0031607230862002QQ0F;30/05/2021;8;0,217;;;R
ES0031607230862002QQ0F;30/05/2021;9;0,215;;;R
ES0031607230862002QQ0F;30/05/2021;10;0,209;;;R
ES0031607230862002QQ0F;30/05/2021;11;0,209;;;R
ES0031607230862002QQ0F;30/05/2021;12;0,209;;;R
ES0031607230862002QQ0F;30/05/2021;13;0,212;;;R
ES0031607230862002QQ0F;30/05/2021;14;0,212;;;R
ES0031607230862002QQ0F;30/05/2021;15;0,21;;;R
ES0031607230862002QQ0F;30/05/2021;16;0,208;;;R
ES0031607230862002QQ0F;30/05/2021;17;0,209;;;R
ES0031607230862002QQ0F;30/05/2021;18;0,351;;;R
ES0031607230862002QQ0F;30/05/2021;19;0,589;;;R
ES0031607230862002QQ0F;30/05/2021;20;0,472;;;R
ES0031607230862002QQ0F;30/05/2021;21;0,333;;;R
ES0031607230862002QQ0F;30/05/2021;22;0,351;;;R
ES0031607230862002QQ0F;30/05/2021;23;0,404;;;R
ES0031607230862002QQ0F;30/05/2021;24;0,245;;;R
ES0031607230862002QQ0F;31/05/2021;1;0,229;;;R
ES0031607230862002QQ0F;31/05/2021;2;0,228;;;R
ES0031607230862002QQ0F;31/05/2021;3;0,216;;;R
ES0031607230862002QQ0F;31/05/2021;4;0,22;;;R
ES0031607230862002QQ0F;31/05/2021;5;0,217;;;R
ES0031607230862002QQ0F;31/05/2021;6;0,217;;;R
ES0031607230862002QQ0F;31/05/2021;7;0,216;;;R
ES0031607230862002QQ0F;31/05/2021;8;0,49;;;R
ES0031607230862002QQ0F;31/05/2021;9;0,268;;;R
ES0031607230862002QQ0F;31/05/2021;10;0,217;;;R
ES0031607230862002QQ0F;31/05/2021;11;0,218;;;R
ES0031607230862002QQ0F;31/05/2021;12;0,271;;;R
ES0031607230862002QQ0F;31/05/2021;13;0,254;;;R
ES0031607230862002QQ0F;31/05/2021;14;0,216;;;R
ES0031607230862002QQ0F;31/05/2021;15;0,514;;;R
ES0031607230862002QQ0F;31/05/2021;16;1,071;;;R
ES0031607230862002QQ0F;31/05/2021;17;1,303;;;R
ES0031607230862002QQ0F;31/05/2021;18;0,718;;;R
ES0031607230862002QQ0F;31/05/2021;19;0,51;;;R
ES0031607230862002QQ0F;31/05/2021;20;0,343;;;R
ES0031607230862002QQ0F;31/05/2021;21;0,283;;;R
ES0031607230862002QQ0F;31/05/2021;22;0,282;;;R
ES0031607230862002QQ0F;31/05/2021;23;0,39;;;R
ES0031607230862002QQ0F;31/05/2021;24;0,236;;;R
ES0031607230862002QQ0F;01/06/2021;1;0,229;;;R
ES0031607230862002QQ0F;01/06/2021;2;0,227;;;R
ES0031607230862002QQ0F;01/06/2021;3;0,218;;;R
ES0031607230862002QQ0F;01/06/2021;4;0,225;;;R
ES0031607230862002QQ0F;01/06/2021;5;0,223;;;R
ES0031607230862002QQ0F;01/06/2021;6;0,216;;;R
ES0031607230862002QQ0F;01/06/2021;7;0,221;;;R
ES0031607230862002QQ0F;01/06/2021;8;0,396;;;R
ES0031607230862002QQ0F;01/06/2021;9;0,224;;;R
ES0031607230862002QQ0F;01/06/2021;10;0,211;;;R
ES0031607230862002QQ0F;01/06/2021;11;0,211;;;R
ES0031607230862002QQ0F;01/06/2021;12;0,271;;;R
ES0031607230862002QQ0F;01/06/2021;13;0,218;;;R
ES0031607230862002QQ0F;01/06/2021;14;0,214;;;R
ES0031607230862002QQ0F;01/06/2021;15;0,207;;;R
ES0031607230862002QQ0F;01/06/2021;16;0,211;;;R
ES0031607230862002QQ0F;01/06/2021;17;0,27;;;R
ES0031607230862002QQ0F;01/06/2021;18;0,219;;;R
ES0031607230862002QQ0F;01/06/2021;19;0,209;;;R
ES0031607230862002QQ0F;01/06/2021;20;0,215;;;R
ES0031607230862002QQ0F;01/06/2021;21;0,424;;;R
ES0031607230862002QQ0F;01/06/2021;22;0,496;;;R
ES0031607230862002QQ0F;01/06/2021;23;0,454;;;R
ES0031607230862002QQ0F;01/06/2021;24;0,318;;;R
ES0031607230862002QQ0F;02/06/2021;1;0,231;;;R
ES0031607230862002QQ0F;02/06/2021;2;0,23;;;R
ES0031607230862002QQ0F;02/06/2021;3;0,22;;;R
ES0031607230862002QQ0F;02/06/2021;4;0,231;;;R
ES0031607230862002QQ0F;02/06/2021;5;0,276;;;R
ES0031607230862002QQ0F;02/06/2021;6;0,227;;;R
ES0031607230862002QQ0F;02/06/2021;7;0,422;;;R
ES0031607230862002QQ0F;02/06/2021;8;0,227;;;R
ES0031607230862002QQ0F;02/06/2021;9;0,204;;;R
ES0031607230862002QQ0F;02/06/2021;10;0,209;;;R
ES0031607230862002QQ0F;02/06/2021;11;0,21;;;R
ES0031607230862002QQ0F;02/06/2021;12;0,208;;;R
ES0031607230862002QQ0F;02/06/2021;13;0,203;;;R
ES0031607230862002QQ0F;02/06/2021;14;0,21;;;R
ES0031607230862002QQ0F;02/06/2021;15;0,21;;;R
ES0031607230862002QQ0F;02/06/2021;16;0,205;;;R
ES0031607230862002QQ0F;02/06/2021;17;0,209;;;R
ES0031607230862002QQ0F;02/06/2021;18;0,211;;;R
ES0031607230862002QQ0F;02/06/2021;19;0,209;;;R
ES0031607230862002QQ0F;02/06/2021;20;0,256;;;R
ES0031607230862002QQ0F;02/06/2021;21;0,428;;;R
ES0031607230862002QQ0F;02/06/2021;22;0,448;;;R
ES0031607230862002QQ0F;02/06/2021;23;0,425;;;R
ES0031607230862002QQ0F;02/06/2021;24;0,292;;;R
ES0031607230862002QQ0F;03/06/2021;1;0,246;;;R
ES0031607230862002QQ0F;03/06/2021;2;0,218;;;R
ES0031607230862002QQ0F;03/06/2021;3;0,219;;;R
ES0031607230862002QQ0F;03/06/2021;4;0,223;;;R
ES0031607230862002QQ0F;03/06/2021;5;0,214;;;R
ES0031607230862002QQ0F;03/06/2021;6;0,213;;;R
ES0031607230862002QQ0F;03/06/2021;7;0,219;;;R
ES0031607230862002QQ0F;03/06/2021;8;0,417;;;R
ES0031607230862002QQ0F;03/06/2021;9;0,266;;;R
ES0031607230862002QQ0F;03/06/2021;10;0,204;;;R
ES0031607230862002QQ0F;03/06/2021;11;0,207;;;R
ES0031607230862002QQ0F;03/06/2021;12;0,211;;;R
ES0031607230862002QQ0F;03/06/2021;13;0,258;;;R
ES0031607230862002QQ0F;03/06/2021;14;0,22;;;R
ES0031607230862002QQ0F;03/06/2021;15;0,249;;;R
ES0031607230862002QQ0F;03/06/2021;16;0,227;;;R
ES0031607230862002QQ0F;03/06/2021;17;0,216;;;R
ES0031607230862002QQ0F;03/06/2021;18;0,219;;;R
ES0031607230862002QQ0F;03/06/2021;19;0,217;;;R
ES0031607230862002QQ0F;03/06/2021;20;0,223;;;R
ES0031607230862002QQ0F;03/06/2021;21;0,234;;;R
ES0031607230862002QQ0F;03/06/2021;22;0,426;;;R
ES0031607230862002QQ0F;03/06/2021;23;0,482;;;R
ES0031607230862002QQ0F;03/06/2021;24;0,249;;;R
ES0031607230862002QQ0F;04/06/2021;1;0,894;;;R
ES0031607230862002QQ0F;04/06/2021;2;0,257;;;R
ES0031607230862002QQ0F;04/06/2021;3;0,254;;;R
ES0031607230862002QQ0F;04/06/2021;4;0,238;;;R
ES0031607230862002QQ0F;04/06/2021;5;0,295;;;R
ES0031607230862002QQ0F;04/06/2021;6;0,291;;;R
ES0031607230862002QQ0F;04/06/2021;7;0,268;;;R
ES0031607230862002QQ0F;04/06/2021;8;0,434;;;R
ES0031607230862002QQ0F;04/06/2021;9;0,256;;;R
ES0031607230862002QQ0F;04/06/2021;10;0,217;;;R
ES0031607230862002QQ0F;04/06/2021;11;0,212;;;R
ES0031607230862002QQ0F;04/06/2021;12;0,208;;;R
ES0031607230862002QQ0F;04/06/2021;13;0,212;;;R
ES0031607230862002QQ0F;04/06/2021;14;0,209;;;R
ES0031607230862002QQ0F;04/06/2021;15;0,264;;;R
ES0031607230862002QQ0F;04/06/2021;16;0,293;;;R
ES0031607230862002QQ0F;04/06/2021;17;0,301;;;R
ES0031607230862002QQ0F;04/06/2021;18;0,34;;;R
ES0031607230862002QQ0F;04/06/2021;19;0,317;;;R
ES0031607230862002QQ0F;04/06/2021;20;0,256;;;R
ES0031607230862002QQ0F;04/06/2021;21;0,458;;;R
ES0031607230862002QQ0F;04/06/2021;22;0,429;;;R
ES0031607230862002QQ0F;04/06/2021;23;0,391;;;R
ES0031607230862002QQ0F;04/06/2021;24;0,384;;;R
ES0031607230862002QQ0F;05/06/2021;1;0,242;;;R
ES0031607230862002QQ0F;05/06/2021;2;0,233;;;R
ES0031607230862002QQ0F;05/06/2021;3;0,224;;;R
ES0031607230862002QQ0F;05/06/2021;4;0,223;;;R
ES0031607230862002QQ0F;05/06/2021;5;0,228;;;R
ES0031607230862002QQ0F;05/06/2021;6;0,223;;;R
ES0031607230862002QQ0F;05/06/2021;7;0,343;;;R
ES0031607230862002QQ0F;05/06/2021;8;0,29;;;R
ES0031607230862002QQ0F;05/06/2021;9;0,215;;;R
ES0031607230862002QQ0F;05/06/2021;10;0,21;;;R
ES0031607230862002QQ0F;05/06/2021;11;0,209;;;R
ES0031607230862002QQ0F;05/06/2021;12;0,209;;;R
ES0031607230862002QQ0F;05/06/2021;13;0,228;;;R
ES0031607230862002QQ0F;05/06/2021;14;0,228;;;R
ES0031607230862002QQ0F;05/06/2021;15;0,21;;;R
ES0031607230862002QQ0F;05/06/2021;16;0,21;;;R
ES0031607230862002QQ0F;05/06/2021;17;0,264;;;R
ES0031607230862002QQ0F;05/06/2021;18;0,215;;;R
